 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 134   1     0.00   0.01   0.02     0.01   0.05   0.06     0.01   0.03   0.03
 135   6     0.00   0.04  -0.01     0.00   0.15  -0.03     0.00   0.10  -0.02
 136   6    -0.03   0.00  -0.03    -0.11   0.01  -0.10    -0.08  -0.00  -0.08
 137   6    -0.01  -0.02  -0.00    -0.02  -0.06  -0.00     0.00  -0.04   0.01
 138   6     0.00  -0.01   0.00    -0.00  -0.05   0.01    -0.00  -0.02   0.01
 139   6     0.00  -0.01   0.01     0.02  -0.05   0.02    -0.00  -0.04   0.00
 140   6     0.03   0.01   0.02     0.11   0.04   0.09     0.08   0.03   0.07
 141   1    -0.02  -0.02  -0.01    -0.06  -0.07  -0.04    -0.05  -0.07  -0.03
 142   1     0.01  -0.02   0.01     0.02  -0.07   0.03     0.02  -0.06   0.04
 143   1    -0.01  -0.02   0.00    -0.02  -0.07   0.01    -0.03  -0.07  -0.00
 144   1     0.02  -0.02   0.02     0.06  -0.05   0.07     0.05  -0.05   0.06
 145   6    -0.00  -0.01   0.00    -0.00  -0.04   0.01    -0.00  -0.00  -0.01
 146   6     0.00   0.00   0.01     0.01   0.00   0.04     0.01   0.00   0.02
 147   6     0.00   0.01   0.00     0.00   0.03   0.02     0.00   0.01   0.01
 148   6     0.00   0.00  -0.00    -0.00   0.02  -0.01    -0.00   0.01  -0.01
 149   7    -0.00   0.00  -0.01    -0.00   0.02  -0.03    -0.00   0.02  -0.02
 150   6    -0.00  -0.00  -0.01    -0.01  -0.02  -0.03    -0.00  -0.01  -0.02
 151   1    -0.00   0.00   0.00    -0.00   0.00   0.01    -0.01  -0.01   0.00
 152   1     0.00   0.01  -0.00     0.00   0.02  -0.01    -0.00   0.01  -0.01
 153   1    -0.00   0.00  -0.00     0.00   0.01  -0.00     0.00   0.01   0.00
 154   1     0.00   0.00  -0.01     0.00   0.00  -0.02     0.00  -0.01  -0.00
                    253                    254                    255
                        a                      a                      a 
 Frequencies --  1074.9226              1074.9979              1075.2585
 Red. masses --     7.2868                 7.2957                 7.5837
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1808                 0.2096                 0.6286
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.00   0.01   0.00     0.00   0.00   0.00     0.01  -0.00   0.03
   2  46     0.00  -0.00  -0.00    -0.00   0.01   0.00    -0.00  -0.00  -0.00
   3   6    -0.00   0.00   0.00     0.00  -0.00  -0.00    -0.00  -0.00   0.00
   4   6    -0.00   0.00   0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
   5   6    -0.00  -0.00  -0.00    -0.01   0.00   0.00     0.00   0.00  -0.00
   6   6    -0.00  -0.00   0.00     0.02   0.04  -0.00    -0.00   0.00   0.00
   7   6    -0.00   0.00   0.00     0.03  -0.02  -0.01     0.00  -0.00  -0.00
   8   6    -0.00   0.00   0.00    -0.00  -0.01   0.00     0.00  -0.00  -0.00
   9   6     0.00   0.00  -0.00    -0.04  -0.06   0.01    -0.00  -0.00   0.00
  10   6     0.01  -0.01  -0.00    -0.07   0.12   0.01    -0.00   0.00   0.00
  11   6    -0.01  -0.03   0.00     0.14   0.29  -0.02     0.00   0.00  -0.00
  12   7    -0.02   0.02   0.00     0.23  -0.26  -0.04     0.00  -0.00  -0.00
  13   6     0.00   0.01  -0.00    -0.02  -0.14   0.00    -0.00  -0.00  -0.00
  14   6     0.00  -0.01  -0.00    -0.06   0.05   0.01     0.00   0.00   0.00
  15   1     0.00  -0.00  -0.00    -0.02   0.05   0.00    -0.00   0.00   0.00
  16   1    -0.00   0.00   0.00     0.00  -0.03  -0.00     0.00   0.00   0.00
  17   1     0.00   0.00  -0.00    -0.04  -0.01   0.01    -0.00  -0.00   0.00
  18   1     0.03   0.00  -0.00    -0.35  -0.02   0.05    -0.00  -0.00   0.00
  19   1    -0.00  -0.01  -0.00     0.01   0.13   0.00    -0.00   0.00   0.00
  20   1     0.03   0.01  -0.00    -0.31  -0.11   0.04    -0.00  -0.00   0.00
  21   6     0.00   0.00  -0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
  22   6    -0.00  -0.00   0.00     0.00  -0.00  -0.00    -0.00   0.01   0.00
  23   6     0.01   0.00  -0.01     0.00   0.00  -0.00    -0.01  -0.00   0.01
  24   6    -0.00   0.01  -0.00    -0.00   0.01  -0.00     0.00  -0.02   0.00
  25   6    -0.01   0.00   0.01    -0.00   0.00   0.00     0.01  -0.00  -0.01
  26   6     0.00  -0.00  -0.00    -0.00  -0.00   0.00     0.00   0.01  -0.00
  27   1    -0.00  -0.01   0.00     0.00   0.00  -0.00     0.00   0.01  -0.00
  28   1     0.01  -0.01  -0.01     0.00  -0.00  -0.00    -0.01   0.01   0.01
  29   1    -0.00  -0.00   0.01    -0.00   0.00  -0.00     0.01   0.01  -0.01
  30   1     0.01  -0.01  -0.01     0.00  -0.00  -0.00    -0.00   0.01   0.00
  31   6    -0.00   0.01  -0.00    -0.00   0.00   0.00     0.00  -0.02   0.00
  32   6    -0.00   0.00   0.00    -0.00   0.00   0.00     0.01   0.00  -0.00
  33   6    -0.01  -0.01   0.00    -0.00  -0.00   0.00     0.01   0.01  -0.00
  34   6     0.00   0.00  -0.00     0.00  -0.00  -0.00    -0.00   0.00  -0.00
  35   7     0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.01   0.01   0.00
  36   6     0.00  -0.01   0.00     0.00   0.00  -0.00    -0.01  -0.00   0.00
  37   1    -0.00  -0.00   0.00    -0.00  -0.00   0.00     0.01   0.01  -0.00
  38   1     0.00  -0.01  -0.00     0.00  -0.00  -0.00    -0.00   0.01   0.00
  39   1     0.01   0.00  -0.00     0.00  -0.00   0.00     0.00   0.00  -0.00
  40   1     0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.01   0.01  -0.01
  41   6    -0.00  -0.00  -0.00     0.00   0.00   0.00     0.00   0.01   0.00
  42   6    -0.00  -0.00  -0.00     0.00   0.00  -0.00    -0.00   0.01  -0.00
  43   6     0.00   0.00   0.01     0.00  -0.00   0.00     0.00  -0.02   0.01
  44   6     0.00   0.04  -0.01    -0.00   0.00  -0.00    -0.00   0.05  -0.02
  45   6    -0.01  -0.02  -0.03    -0.00  -0.00  -0.00    -0.01  -0.02  -0.03
  46   6    -0.00  -0.01   0.00     0.00  -0.00   0.00    -0.00  -0.02   0.00
  47   6     0.00  -0.06   0.04     0.00  -0.01   0.00     0.00  -0.06   0.04
  48   6     0.02   0.12   0.07     0.00   0.01   0.01     0.02   0.12   0.07
  49   6    -0.00   0.30  -0.13    -0.00   0.02  -0.01    -0.00   0.25  -0.11
  50   7    -0.06  -0.26  -0.25    -0.00  -0.02  -0.02    -0.05  -0.23  -0.23
  51   6    -0.01  -0.14   0.02    -0.00  -0.01   0.00    -0.01  -0.11   0.01
  52   6     0.01   0.05   0.06     0.00   0.00   0.01     0.01   0.03   0.06
  53   1     0.01   0.05   0.02     0.00   0.00   0.00     0.01   0.06   0.03
  54   1    -0.00  -0.03  -0.00    -0.00  -0.00  -0.00    -0.00  -0.03  -0.00
  55   1     0.01  -0.01   0.04     0.00  -0.00   0.00     0.01  -0.01   0.04
  56   1     0.06  -0.03   0.35     0.01  -0.00   0.03     0.05  -0.02   0.29
  57   1     0.01   0.13  -0.00     0.00   0.01  -0.00     0.01   0.13   0.01
  58   1     0.04  -0.13   0.31     0.00  -0.01   0.03     0.04  -0.11   0.27
  59   6    -0.00  -0.00  -0.00    -0.00   0.00  -0.00     0.00   0.01   0.00
  60   6     0.00  -0.00   0.00    -0.00  -0.01  -0.00    -0.00   0.00  -0.00
  61   6     0.00   0.00   0.00     0.01  -0.00   0.01    -0.00  -0.00  -0.00
  62   6    -0.00   0.00   0.00    -0.00   0.02   0.00    -0.00  -0.00  -0.00
  63   6    -0.00   0.00   0.00    -0.01   0.00  -0.01     0.00  -0.01   0.00
  64   6    -0.00  -0.00  -0.00     0.00  -0.01   0.00     0.01   0.00   0.01
  65   1    -0.00  -0.00  -0.00    -0.01  -0.01  -0.01    -0.00  -0.01  -0.00
  66   1    -0.00   0.00   0.00     0.01  -0.00   0.00    -0.00   0.00  -0.00
  67   1     0.00   0.00   0.00    -0.01  -0.01  -0.01     0.00  -0.00   0.00
  68   1    -0.00   0.00  -0.00     0.00  -0.01   0.00     0.00  -0.00   0.00
  69   6     0.00   0.00  -0.00     0.00   0.02   0.00    -0.00  -0.01  -0.00
  70   6     0.00  -0.00   0.00     0.00   0.00   0.01    -0.00  -0.00  -0.00
  71   6     0.00  -0.00   0.00     0.00  -0.01   0.01    -0.00   0.00  -0.00
  72   6    -0.00  -0.00  -0.00    -0.00   0.00  -0.00     0.00   0.00   0.00
  73   7    -0.00  -0.00  -0.00    -0.00  -0.00  -0.01     0.00   0.00   0.00
  74   6    -0.00   0.00  -0.00    -0.00  -0.00  -0.01     0.00  -0.00   0.00
  75   1     0.00  -0.00   0.00     0.00  -0.00   0.00     0.00   0.00  -0.00
  76   1    -0.00  -0.00  -0.00    -0.00  -0.01  -0.00     0.00   0.00   0.00
  77   1     0.00  -0.00   0.00    -0.00   0.00  -0.00     0.00   0.00   0.00
  78   1     0.00  -0.00  -0.00    -0.00  -0.00  -0.00     0.00   0.00   0.00
  79   6     0.00   0.00  -0.00    -0.00  -0.00   0.00    -0.00   0.00   0.00
  80   6     0.00   0.00  -0.00    -0.00  -0.00   0.00     0.00   0.00  -0.00
  81   6     0.00  -0.00   0.00     0.01   0.00  -0.00     0.00  -0.00  -0.00
  82   6    -0.00  -0.00   0.00    -0.01   0.04   0.00    -0.00  -0.00  -0.00
  83   6     0.00   0.00  -0.00    -0.03  -0.02   0.01     0.00   0.00  -0.00
  84   6     0.00   0.00  -0.00     0.00  -0.01  -0.00     0.00   0.00  -0.00
  85   6    -0.00   0.00   0.00     0.03  -0.06  -0.00    -0.00   0.00   0.00
  86   6    -0.01  -0.01   0.00     0.07   0.10  -0.01    -0.00  -0.00   0.00
  87   6     0.01  -0.02  -0.00    -0.10   0.28   0.01     0.00  -0.00  -0.00
  88   7     0.02   0.02  -0.00    -0.23  -0.22   0.04     0.00   0.00  -0.00
  89   6    -0.00   0.01  -0.00     0.01  -0.13   0.00    -0.00   0.00  -0.00
  90   6    -0.00  -0.00   0.00     0.05   0.04  -0.01    -0.00  -0.00   0.00
  91   1    -0.00  -0.00   0.00     0.02   0.04  -0.01    -0.00  -0.00   0.00
  92   1     0.00   0.00  -0.00    -0.00  -0.02   0.00     0.00  -0.00  -0.00
  93   1    -0.00   0.00   0.00     0.03  -0.01  -0.00    -0.00   0.00   0.00
  94   1    -0.03   0.00   0.00     0.31  -0.05  -0.05    -0.00   0.00   0.00
  95   1    -0.00  -0.01   0.00     0.00   0.12  -0.00    -0.00  -0.00   0.00
  96   1    -0.02   0.01   0.00     0.27  -0.13  -0.04    -0.00   0.00   0.00
  97   6    -0.00   0.00   0.00    -0.00  -0.01   0.00     0.00   0.00  -0.00
  98   6    -0.00  -0.01   0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
  99   6     0.01  -0.00  -0.01     0.00   0.00  -0.00     0.01  -0.00  -0.01
 100   6     0.00   0.01   0.00     0.00   0.01   0.00     0.01   0.02  -0.00
 101   6    -0.01   0.00   0.01    -0.00   0.00   0.00    -0.01   0.00   0.01
 102   6     0.00  -0.00  -0.00    -0.00  -0.00   0.00    -0.00  -0.00   0.00
 103   1    -0.01  -0.01   0.01    -0.00  -0.01   0.00    -0.00  -0.00   0.00
 104   1     0.00  -0.00  -0.01     0.00   0.00  -0.00     0.00  -0.01  -0.01
 105   1    -0.01  -0.01   0.01    -0.00  -0.00   0.00    -0.01  -0.00   0.01
 106   1     0.00  -0.01  -0.00    -0.00   0.00   0.00    -0.00  -0.01  -0.00
 107   6     0.01   0.02  -0.00     0.00   0.01  -0.00     0.00   0.01   0.00
 108   6     0.01   0.00  -0.00     0.00  -0.00  -0.00     0.01  -0.00  -0.00
 109   6     0.01  -0.01  -0.00     0.00  -0.00  -0.00     0.00  -0.01  -0.00
 110   6    -0.00   0.00   0.00    -0.00  -0.00   0.00    -0.00  -0.00  -0.00
 111   7    -0.01  -0.00   0.00    -0.00  -0.00   0.00    -0.01  -0.01   0.00
 112   6    -0.00  -0.00   0.00    -0.00   0.00   0.00    -0.01   0.01   0.00
 113   1     0.00  -0.00  -0.00     0.00  -0.00  -0.00     0.00  -0.01  -0.00
 114   1    -0.00  -0.01   0.00    -0.00  -0.00   0.00    -0.00  -0.01   0.00
 115   1    -0.01   0.00   0.00    -0.00  -0.00  -0.00     0.00  -0.00  -0.00
 116   1    -0.00  -0.00   0.00    -0.00  -0.00   0.00    -0.01  -0.00  -0.01
 117   6     0.00  -0.00   0.00    -0.00   0.00  -0.00    -0.00  -0.01   0.00
 118   6     0.00  -0.00   0.00     0.00   0.00   0.00    -0.00  -0.01  -0.00
 119   6    -0.00   0.00  -0.01    -0.00  -0.00  -0.00     0.00   0.02   0.01
 120   6     0.00   0.04   0.01     0.00   0.00   0.00    -0.01  -0.06  -0.02
 121   6     0.01  -0.02   0.03     0.00  -0.00   0.00    -0.01   0.02  -0.04
 122   6    -0.00  -0.01  -0.00    -0.00  -0.00  -0.00     0.00   0.02   0.00
 123   6    -0.01  -0.06  -0.03    -0.00  -0.01  -0.00     0.01   0.06   0.04
 124   6    -0.01   0.10  -0.07    -0.00   0.01  -0.01     0.01  -0.14   0.08
 125   6     0.03   0.27   0.11     0.00   0.02   0.01    -0.03  -0.29  -0.12
 126   7     0.03  -0.22   0.22     0.00  -0.02   0.02    -0.04   0.26  -0.27
 127   6    -0.00  -0.13  -0.01    -0.00  -0.01  -0.00     0.00   0.12   0.01
 128   6    -0.01   0.04  -0.05    -0.00   0.00  -0.01     0.01  -0.03   0.07
 129   1    -0.00   0.04  -0.02    -0.00   0.00  -0.00     0.01  -0.06   0.03
 130   1     0.00  -0.02   0.00     0.00  -0.00   0.00     0.00   0.04  -0.00
 131   1    -0.01  -0.01  -0.03    -0.00  -0.00  -0.00     0.01   0.02   0.04
 132   1    -0.05  -0.03  -0.31    -0.00  -0.00  -0.03     0.06   0.03   0.34
 133   1     0.00   0.12   0.00     0.00   0.01   0.00    -0.00  -0.14   0.01
 134   1    -0.05  -0.12  -0.27    -0.00  -0.01  -0.02     0.05   0.13   0.30
 135   6     0.00  -0.01   0.00     0.00   0.00   0.00    -0.00  -0.01   0.00
 136   6     0.00  -0.00   0.00    -0.00  -0.00  -0.00     0.00  -0.00   0.00
 137   6     0.00   0.00   0.00     0.01   0.00   0.01     0.00   0.01   0.00
 138   6     0.00   0.01  -0.00     0.00   0.01  -0.00    -0.00   0.00  -0.00
 139   6    -0.00   0.00  -0.00    -0.01   0.00  -0.01    -0.00   0.00  -0.00
 140   6    -0.00  -0.00  -0.00     0.00  -0.00   0.00    -0.00  -0.00  -0.00
 141   1     0.00   0.00   0.00    -0.00  -0.01  -0.00     0.00   0.00   0.00
 142   1     0.00   0.00   0.00     0.01  -0.01   0.01     0.00   0.00  -0.00
 143   1     0.00   0.00  -0.00    -0.01  -0.00  -0.00    -0.00  -0.00  -0.00
 144   1     0.00  -0.00   0.00     0.01  -0.01   0.01    -0.00   0.01  -0.01
 145   6     0.00   0.00  -0.00     0.00   0.01  -0.00     0.00   0.00  -0.00
 146   6    -0.00  -0.00  -0.00    -0.00   0.00  -0.01    -0.00   0.00  -0.00
 147   6    -0.00  -0.00  -0.00    -0.00  -0.01  -0.01    -0.00  -0.00  -0.00
 148   6    -0.00  -0.00   0.00     0.00   0.00   0.00     0.00  -0.00   0.00
 149   7     0.00  -0.00   0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
 150   6     0.00   0.00   0.00    -0.00  -0.00   0.00     0.00   0.00   0.00
 151   1    -0.00  -0.00  -0.00    -0.00  -0.00  -0.00     0.00   0.00  -0.00
 152   1     0.00  -0.00   0.00    -0.00  -0.01   0.00    -0.00  -0.00   0.00
 153   1    -0.00  -0.00  -0.00     0.00   0.00   0.01     0.00  -0.00   0.00
 154   1    -0.00  -0.00   0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
                    256                    257                    258
                        a                      a                      a 
 Frequencies --  1075.3144              1077.2150              1077.2946
 Red. masses --     7.5936                 7.7623                 7.7761
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.6279                 0.3089                 0.3125
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.00  -0.00  -0.00     0.00  -0.00   0.00    -0.02   0.00   0.00
   2  46    -0.03   0.00   0.01     0.00   0.00   0.02    -0.00   0.00   0.00
   3   6     0.00   0.01   0.00     0.00  -0.00   0.00    -0.00   0.01   0.00
   4   6     0.00   0.01  -0.00    -0.00  -0.00   0.00     0.00   0.01   0.00
   5   6    -0.02  -0.02   0.00     0.00   0.00  -0.00    -0.01  -0.01   0.00
   6   6     0.02   0.05  -0.00    -0.00  -0.00   0.00     0.01   0.01  -0.00
   7   6     0.03  -0.02  -0.01    -0.00   0.00   0.00     0.00  -0.00  -0.00
   8   6    -0.00  -0.02   0.00     0.00   0.00  -0.00    -0.00  -0.00   0.00
   9   6    -0.04  -0.06   0.01     0.00   0.00  -0.00    -0.00  -0.00   0.00
  10   6    -0.07   0.13   0.01     0.00  -0.01  -0.00     0.00   0.01   0.00
  11   6     0.12   0.26  -0.02    -0.01  -0.02   0.00    -0.00  -0.00   0.00
  12   7     0.23  -0.25  -0.04    -0.02   0.02   0.00     0.01  -0.01  -0.00
  13   6    -0.01  -0.11   0.00     0.00   0.01  -0.00    -0.00   0.00  -0.00
  14   6    -0.06   0.03   0.01     0.01  -0.00  -0.00    -0.01  -0.01   0.00
  15   1    -0.03   0.06   0.01     0.00  -0.00  -0.00    -0.00   0.01  -0.00
  16   1     0.00  -0.04  -0.00     0.00   0.00   0.00    -0.00  -0.01   0.00
  17   1    -0.04  -0.01   0.01     0.00   0.00  -0.00    -0.00  -0.00   0.00
  18   1    -0.30  -0.01   0.05     0.02   0.00  -0.00     0.00   0.00  -0.00
  19   1    -0.00   0.13   0.00    -0.00  -0.01  -0.00     0.00  -0.00  -0.00
  20   1    -0.28  -0.10   0.04     0.02   0.01  -0.00    -0.00   0.00   0.00
  21   6    -0.00   0.01  -0.00     0.00  -0.00  -0.00     0.00   0.01  -0.00
  22   6    -0.00   0.00   0.01    -0.00   0.00   0.00     0.03  -0.08  -0.02
  23   6    -0.00  -0.01   0.01    -0.00  -0.00   0.01     0.10   0.04  -0.12
  24   6     0.00  -0.01  -0.00     0.00  -0.01  -0.00    -0.05   0.27  -0.01
  25   6     0.00  -0.00  -0.00     0.00   0.00  -0.00    -0.11   0.00   0.13
  26   6     0.00   0.00  -0.00    -0.00   0.00  -0.00    -0.00  -0.09   0.02
  27   1    -0.00  -0.00   0.00     0.00   0.01  -0.00    -0.02  -0.15   0.04
  28   1    -0.00  -0.00   0.00    -0.00   0.00   0.00     0.11  -0.11  -0.10
  29   1     0.00   0.00  -0.00     0.00   0.01  -0.00    -0.06  -0.15   0.10
  30   1     0.00  -0.01  -0.00    -0.00   0.00   0.00     0.06  -0.14  -0.05
  31   6     0.00  -0.01   0.00     0.00  -0.01   0.00    -0.04   0.26  -0.01
  32   6     0.00  -0.00  -0.00     0.01   0.00  -0.00    -0.15  -0.01   0.02
  33   6     0.00   0.00  -0.00     0.00   0.00  -0.00    -0.07  -0.11   0.01
  34   6    -0.00   0.00   0.00    -0.00  -0.00   0.00     0.01  -0.00  -0.00
  35   7    -0.00   0.00   0.00    -0.00   0.00   0.00     0.11  -0.10  -0.01
  36   6    -0.00  -0.00   0.00    -0.00  -0.00   0.00     0.13   0.05  -0.01
  37   1     0.00   0.00   0.00     0.00   0.00  -0.00    -0.08  -0.12   0.02
  38   1    -0.00   0.00  -0.00    -0.00   0.01   0.00     0.07  -0.13  -0.01
  39   1    -0.00   0.00  -0.00     0.00  -0.00  -0.00    -0.02  -0.01   0.00
  40   1    -0.00   0.00   0.00    -0.01   0.01  -0.00     0.14  -0.10  -0.02
  41   6    -0.00   0.00  -0.00     0.00   0.01   0.00     0.00   0.00   0.00
  42   6     0.00   0.00   0.00     0.00   0.01  -0.00     0.00   0.00  -0.00
  43   6     0.00  -0.00   0.00     0.00  -0.01   0.01     0.00  -0.00   0.00
  44   6    -0.00  -0.00  -0.00    -0.00   0.01  -0.01    -0.00   0.00  -0.00
  45   6     0.00   0.00   0.00    -0.00  -0.00  -0.00    -0.00  -0.00  -0.00
  46   6     0.00   0.00   0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
  47   6    -0.00   0.00  -0.00    -0.00  -0.00   0.00     0.00  -0.00   0.00
  48   6    -0.00  -0.00  -0.00     0.00   0.01  -0.00     0.00   0.01   0.00
  49   6    -0.00  -0.00   0.00     0.00  -0.00   0.00    -0.00   0.02  -0.01
  50   7     0.00   0.00   0.00    -0.00  -0.00  -0.01    -0.00  -0.02  -0.02
  51   6     0.00   0.00  -0.00    -0.00   0.00   0.00     0.00  -0.01   0.00
  52   6    -0.00  -0.00   0.00     0.00  -0.01   0.01     0.00   0.00   0.01
  53   1    -0.00  -0.00  -0.00     0.00   0.01   0.00     0.00   0.00   0.00
  54   1    -0.00  -0.00   0.00    -0.00  -0.01   0.00    -0.00  -0.00   0.00
  55   1    -0.00   0.00  -0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
  56   1    -0.00   0.00  -0.00     0.00   0.00  -0.00     0.00  -0.00   0.02
  57   1    -0.00  -0.00  -0.00    -0.00  -0.00  -0.00     0.00   0.01   0.00
  58   1    -0.00   0.00  -0.00     0.00   0.00   0.00     0.00  -0.01   0.02
  59   6     0.00   0.00   0.00    -0.00   0.01   0.00     0.00   0.00   0.00
  60   6     0.00  -0.00   0.00     0.01  -0.09  -0.00     0.00  -0.00  -0.00
  61   6     0.01  -0.00   0.01     0.13  -0.01   0.11     0.00  -0.00   0.00
  62   6     0.00   0.02   0.00     0.01   0.27   0.06     0.00   0.01   0.00
  63   6    -0.01   0.00  -0.01    -0.12   0.06  -0.10    -0.00   0.00  -0.00
  64   6    -0.00  -0.01  -0.00    -0.02  -0.08  -0.03    -0.00  -0.00  -0.00
  65   1    -0.00  -0.01  -0.00    -0.06  -0.14  -0.07    -0.00  -0.00  -0.00
  66   1     0.01  -0.01   0.01     0.09  -0.16   0.06     0.00  -0.01   0.00
  67   1    -0.01  -0.00  -0.01    -0.11  -0.10  -0.11    -0.00  -0.00  -0.00
  68   1     0.00  -0.01   0.00     0.03  -0.15   0.01     0.00  -0.01   0.00
  69   6     0.00   0.02   0.00     0.01   0.26   0.05     0.00   0.01   0.00
  70   6     0.00  -0.00   0.01     0.02  -0.02   0.16     0.00  -0.00   0.01
  71   6     0.00  -0.01   0.01     0.01  -0.11   0.07     0.00  -0.00   0.00
  72   6     0.00  -0.00  -0.00    -0.00  -0.00  -0.01     0.00   0.00  -0.00
  73   7    -0.00  -0.01  -0.01    -0.02  -0.09  -0.11    -0.00  -0.00  -0.00
  74   6    -0.00   0.01  -0.01    -0.01   0.06  -0.13    -0.00   0.00  -0.00
  75   1     0.00  -0.01   0.00     0.01  -0.12   0.08     0.00  -0.00   0.00
  76   1    -0.00  -0.01  -0.00    -0.01  -0.13  -0.08    -0.00  -0.01  -0.00
  77   1     0.00  -0.00   0.00     0.00  -0.01   0.02     0.00  -0.00   0.00
  78   1     0.01  -0.00  -0.01    -0.03  -0.09  -0.15    -0.00  -0.01  -0.01
  79   6    -0.00  -0.01   0.00     0.00   0.00   0.00    -0.00  -0.01   0.00
  80   6     0.00  -0.01  -0.00    -0.00   0.00   0.00    -0.00  -0.01   0.00
  81   6    -0.01   0.02   0.00     0.00  -0.00  -0.00    -0.01   0.01   0.00
  82   6     0.02  -0.06  -0.00    -0.00   0.00   0.00     0.01  -0.01  -0.00
  83   6     0.04   0.02  -0.01    -0.00  -0.00   0.00     0.00   0.00  -0.00
  84   6    -0.00   0.02  -0.00     0.00  -0.00  -0.00    -0.00   0.00   0.00
  85   6    -0.04   0.07   0.00     0.00  -0.00  -0.00     0.00   0.00  -0.00
  86   6    -0.09  -0.13   0.02     0.01   0.01  -0.00    -0.00  -0.01   0.00
  87   6     0.11  -0.29  -0.01    -0.01   0.02   0.00    -0.00   0.00   0.00
  88   7     0.27   0.25  -0.05    -0.02  -0.01   0.00     0.01   0.00  -0.00
  89   6    -0.00   0.12  -0.00     0.00  -0.01  -0.00    -0.00  -0.01  -0.00
  90   6    -0.07  -0.03   0.01     0.00   0.00  -0.00    -0.01   0.01   0.00
  91   1    -0.03  -0.06   0.01     0.00   0.00  -0.00    -0.00  -0.01   0.00
  92   1     0.00   0.04  -0.00    -0.00  -0.00   0.00    -0.00   0.01  -0.00
  93   1    -0.04   0.02   0.01     0.00  -0.00  -0.00    -0.00   0.00   0.00
  94   1    -0.33   0.04   0.05     0.02  -0.00  -0.00     0.00  -0.00  -0.00
  95   1    -0.02  -0.14   0.01     0.00   0.01  -0.00     0.00   0.00  -0.00
  96   1    -0.29   0.14   0.04     0.02  -0.01  -0.00     0.00  -0.00   0.00
  97   6    -0.00  -0.01  -0.00     0.00   0.00  -0.00    -0.00  -0.01  -0.00
  98   6     0.00  -0.00  -0.00    -0.00  -0.00  -0.00     0.01   0.09   0.02
  99   6     0.00   0.00  -0.00     0.00  -0.00  -0.01    -0.11   0.01   0.13
 100   6     0.00   0.00  -0.00     0.00   0.01  -0.00    -0.08  -0.27  -0.00
 101   6    -0.00   0.01   0.00    -0.00   0.00   0.01     0.10  -0.06  -0.12
 102   6    -0.00  -0.00   0.00    -0.00  -0.00   0.00     0.04   0.08  -0.02
 103   1     0.00   0.01  -0.00    -0.00  -0.00   0.00     0.08   0.14  -0.06
 104   1     0.00  -0.00  -0.00     0.00  -0.01  -0.00    -0.05   0.16   0.09
 105   1     0.00   0.00   0.00    -0.00  -0.00   0.00     0.12   0.10  -0.10
 106   1    -0.00   0.00   0.00     0.00  -0.01  -0.00    -0.00   0.15   0.04
 107   6     0.00   0.00   0.00     0.00   0.01   0.00    -0.06  -0.26   0.00
 108   6     0.00  -0.00  -0.00     0.01  -0.00  -0.00    -0.15   0.02   0.02
 109   6     0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.06   0.12   0.01
 110   6    -0.00  -0.00   0.00    -0.00   0.00  -0.00     0.01   0.00  -0.00
 111   7    -0.00  -0.00   0.00    -0.00  -0.00   0.00     0.12   0.09  -0.01
 112   6    -0.00   0.00   0.00    -0.00   0.00   0.00     0.12  -0.07  -0.01
 113   1     0.00  -0.00   0.00     0.00  -0.01  -0.00    -0.07   0.13   0.02
 114   1    -0.00  -0.00  -0.00    -0.00  -0.01   0.00     0.09   0.12  -0.01
 115   1    -0.00  -0.00   0.00     0.00  -0.00  -0.00    -0.02   0.01   0.00
 116   1    -0.00  -0.00   0.00    -0.01  -0.00  -0.00     0.15   0.09  -0.03
 117   6    -0.00  -0.00  -0.00     0.00  -0.01   0.00    -0.00  -0.00   0.00
 118   6     0.00  -0.00   0.00    -0.00  -0.01   0.00    -0.00  -0.00  -0.00
 119   6     0.00   0.00   0.00     0.00   0.01   0.01     0.00   0.00   0.00
 120   6    -0.00   0.00  -0.00    -0.00  -0.01  -0.01    -0.00  -0.00  -0.00
