 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
  44   6    -0.03   0.16   0.05    -0.03   0.15   0.04    -0.01  -0.00   0.00
  45   6     0.05   0.16  -0.01     0.04   0.15  -0.01     0.01  -0.00   0.01
  46   6    -0.02   0.09   0.02    -0.02   0.09   0.02    -0.02   0.00   0.01
  47   6    -0.02  -0.14  -0.05    -0.02  -0.14  -0.05     0.01   0.00   0.01
  48   6     0.01  -0.10  -0.17     0.01  -0.10  -0.16     0.00   0.01  -0.00
  49   6     0.04  -0.04  -0.16     0.04  -0.03  -0.15    -0.00   0.00  -0.00
  50   7    -0.02   0.01  -0.04    -0.02   0.01  -0.04    -0.00   0.00  -0.01
  51   6    -0.02  -0.07   0.06    -0.02  -0.07   0.06    -0.01  -0.00  -0.01
  52   6     0.03  -0.10   0.06     0.03  -0.09   0.05     0.01  -0.00  -0.00
  53   1    -0.02   0.06  -0.00    -0.02   0.06  -0.00    -0.00   0.00  -0.00
  54   1     0.02   0.03  -0.00     0.02   0.03  -0.00     0.01   0.00   0.00
  55   1    -0.01   0.04   0.06    -0.01   0.04   0.06    -0.01   0.00   0.00
  56   1     0.00  -0.04  -0.07     0.00  -0.04  -0.07    -0.00   0.00  -0.00
  57   1     0.01   0.01  -0.06     0.01   0.01  -0.06    -0.01  -0.00  -0.00
  58   1    -0.02  -0.01   0.03    -0.02  -0.01   0.03    -0.01   0.00  -0.00
  59   6    -0.01  -0.00  -0.01    -0.01   0.00   0.01     0.05  -0.01  -0.02
  60   6    -0.01  -0.01  -0.01    -0.00  -0.00  -0.01     0.01   0.01   0.01
  61   6     0.00   0.00   0.01    -0.00  -0.00  -0.00    -0.04   0.01  -0.01
  62   6     0.01   0.00   0.01    -0.00   0.00   0.00    -0.00  -0.01  -0.05
  63   6     0.00   0.01   0.01    -0.00   0.00  -0.00    -0.03  -0.00  -0.00
  64   6    -0.01   0.00  -0.02    -0.00   0.00  -0.00     0.01   0.00   0.01
  65   1    -0.00  -0.01  -0.00     0.00  -0.00  -0.00    -0.00   0.01   0.01
  66   1     0.00  -0.00   0.01     0.00  -0.00  -0.00    -0.02   0.01   0.01
  67   1     0.00   0.01   0.00     0.00   0.00  -0.00    -0.02  -0.00   0.01
  68   1    -0.00   0.00  -0.01     0.00   0.00  -0.00    -0.00  -0.00   0.02
  69   6     0.00  -0.00  -0.01     0.01   0.00   0.00     0.06   0.01   0.01
  70   6    -0.01  -0.00  -0.01     0.00   0.00   0.01     0.01   0.01   0.03
  71   6     0.00  -0.00   0.00    -0.01  -0.00   0.00    -0.02   0.00   0.00
  72   6     0.00   0.00   0.00     0.00  -0.01  -0.00     0.03  -0.02  -0.01
  73   7    -0.01   0.01   0.00    -0.00  -0.00  -0.00    -0.04  -0.01  -0.00
  74   6    -0.00   0.00  -0.01     0.00  -0.00   0.00     0.01  -0.00   0.02
  75   1    -0.00  -0.00  -0.00     0.00   0.00   0.00    -0.01   0.01   0.01
  76   1     0.00  -0.00   0.00    -0.00   0.00  -0.00    -0.02   0.01  -0.00
  77   1     0.00   0.00   0.00     0.00  -0.00   0.00     0.02  -0.01  -0.00
  78   1    -0.00   0.00  -0.00    -0.00  -0.00   0.00    -0.01  -0.00   0.01
  79   6     0.01   0.00  -0.00    -0.01  -0.00   0.02    -0.02  -0.01   0.13
  80   6     0.22   0.04   0.01    -0.23  -0.05  -0.02    -0.00  -0.01  -0.05
  81   6     0.02  -0.00   0.01    -0.02   0.00  -0.01    -0.00  -0.01   0.03
  82   6     0.05   0.15  -0.01    -0.05  -0.15   0.01     0.00  -0.01   0.02
  83   6    -0.02   0.15   0.03     0.02  -0.15  -0.04     0.01  -0.00  -0.04
  84   6     0.02   0.08  -0.01    -0.02  -0.09   0.01    -0.01   0.00   0.05
  85   6    -0.05  -0.13  -0.02     0.05   0.14   0.02     0.00   0.01  -0.03
  86   6    -0.16  -0.09  -0.02     0.17   0.10   0.02     0.01   0.00  -0.01
  87   6    -0.15  -0.03   0.00     0.16   0.03  -0.00     0.00  -0.00   0.01
  88   7    -0.03   0.01  -0.02     0.03  -0.01   0.02    -0.00  -0.01   0.02
  89   6     0.06  -0.07  -0.01    -0.06   0.07   0.01    -0.01   0.00   0.03
  90   6     0.05  -0.09   0.03    -0.05   0.09  -0.03    -0.00   0.01  -0.04
  91   1     0.00   0.05  -0.01    -0.01  -0.05   0.02    -0.00  -0.00   0.01
  92   1    -0.01   0.03   0.01     0.01  -0.03  -0.02     0.00  -0.00  -0.03
  93   1     0.05   0.04  -0.00    -0.06  -0.04   0.00    -0.01  -0.00   0.03
  94   1    -0.07  -0.03  -0.01     0.07   0.03   0.01     0.00   0.00   0.00
  95   1    -0.06   0.01  -0.00     0.06  -0.01   0.00     0.00  -0.00   0.01
  96   1     0.03  -0.01  -0.01    -0.03   0.02   0.01    -0.00  -0.00   0.03
  97   6    -0.02  -0.01  -0.01     0.02   0.00  -0.01    -0.01  -0.02  -0.16
  98   6    -0.01   0.00  -0.00     0.02  -0.00  -0.01     0.04  -0.00  -0.02
  99   6     0.00   0.01   0.01    -0.00  -0.01   0.00    -0.04  -0.01   0.08
 100   6    -0.00   0.00  -0.01    -0.01  -0.00   0.01    -0.10  -0.03  -0.08
 101   6     0.00   0.00   0.01    -0.00   0.00  -0.00    -0.06   0.00   0.07
 102   6    -0.01  -0.00  -0.00     0.02   0.01  -0.01     0.03   0.02  -0.01
 103   1    -0.00   0.00   0.00     0.01  -0.00  -0.00     0.04  -0.01   0.04
 104   1     0.00   0.01   0.01    -0.00  -0.01   0.00     0.01  -0.01   0.08
 105   1     0.00  -0.00   0.01    -0.00   0.00  -0.00    -0.01   0.02   0.07
 106   1    -0.00  -0.00   0.00     0.01   0.00  -0.00     0.03   0.03   0.04
 107   6     0.00  -0.00  -0.02    -0.00  -0.00   0.01     0.08   0.02  -0.13
 108   6    -0.00  -0.00   0.00    -0.00  -0.00  -0.01     0.04   0.03   0.03
 109   6     0.00  -0.00   0.00    -0.00   0.00   0.00    -0.01   0.02   0.01
 110   6     0.00   0.00  -0.01     0.00   0.01   0.00     0.00  -0.01  -0.05
 111   7    -0.00   0.00   0.02     0.01   0.00  -0.01    -0.03  -0.03   0.10
 112   6    -0.00   0.00  -0.00     0.00   0.00  -0.00     0.05  -0.00  -0.00
 113   1    -0.00  -0.00   0.01     0.00  -0.00  -0.00    -0.00   0.02   0.05
 114   1     0.00  -0.00   0.01     0.00  -0.00   0.00    -0.02   0.01   0.02
 115   1     0.00   0.00  -0.01    -0.00   0.00   0.00    -0.00  -0.00  -0.03
 116   1    -0.00   0.00   0.00     0.00   0.00  -0.00     0.01  -0.01   0.03
 117   6     0.03  -0.00  -0.00    -0.03   0.01   0.03    -0.02  -0.01   0.01
 118   6    -0.03   0.05   0.23     0.03  -0.05  -0.24     0.01  -0.01   0.01
 119   6     0.02  -0.01   0.02    -0.01   0.01  -0.02    -0.01  -0.02  -0.01
 120   6    -0.03   0.16   0.05     0.03  -0.16  -0.05    -0.02  -0.01  -0.01
 121   6     0.04   0.15  -0.01    -0.04  -0.16   0.01     0.02  -0.00   0.03
 122   6    -0.02   0.09   0.02     0.02  -0.09  -0.02    -0.02  -0.00   0.02
 123   6    -0.02  -0.14  -0.05     0.02   0.14   0.05     0.00   0.00   0.02
 124   6     0.01  -0.10  -0.17    -0.01   0.10   0.17     0.01   0.02   0.01
 125   6     0.03  -0.04  -0.16    -0.04   0.04   0.16    -0.01   0.01  -0.00
 126   7    -0.02   0.01  -0.04     0.02  -0.01   0.04    -0.01   0.00  -0.03
 127   6    -0.02  -0.07   0.06     0.02   0.07  -0.06    -0.01  -0.00  -0.02
 128   6     0.03  -0.10   0.06    -0.03   0.10  -0.05     0.02  -0.01  -0.02
 129   1    -0.02   0.06  -0.00     0.02  -0.06   0.00    -0.01   0.00  -0.01
 130   1     0.02   0.03  -0.00    -0.02  -0.04   0.00     0.01   0.00   0.01
 131   1    -0.01   0.04   0.06     0.01  -0.04  -0.06    -0.01  -0.00   0.00
 132   1     0.00  -0.04  -0.07    -0.00   0.04   0.07     0.00   0.00  -0.00
 133   1     0.01   0.01  -0.06    -0.01  -0.01   0.06    -0.01   0.00   0.00
 134   1    -0.02  -0.01   0.03     0.02   0.01  -0.03    -0.01   0.00  -0.00
 135   6    -0.01  -0.00  -0.01     0.01  -0.00  -0.00     0.02  -0.01  -0.01
 136   6    -0.01  -0.01  -0.01     0.00   0.00   0.01    -0.00   0.01  -0.00
 137   6    -0.00   0.00   0.01     0.00   0.00   0.00    -0.02   0.01  -0.01
 138   6     0.01   0.00   0.01     0.00  -0.00  -0.00     0.00   0.01  -0.02
 139   6     0.00   0.01   0.01     0.00  -0.00   0.00    -0.01   0.01  -0.00
 140   6    -0.01   0.00  -0.02     0.00  -0.00   0.01     0.01   0.01   0.00
 141   1    -0.00  -0.01  -0.00    -0.00   0.00   0.00    -0.00   0.01   0.01
 142   1     0.00  -0.00   0.01    -0.00   0.00   0.00    -0.01   0.01   0.00
 143   1     0.00   0.01   0.00    -0.00  -0.00   0.00    -0.01   0.00   0.01
 144   1    -0.00   0.00  -0.01    -0.00  -0.00   0.00    -0.00   0.00   0.01
 145   6     0.01  -0.00  -0.01    -0.01  -0.00  -0.00     0.03   0.01   0.00
 146   6    -0.01  -0.00  -0.01    -0.00  -0.00  -0.01     0.00   0.00   0.02
 147   6     0.00  -0.00   0.00     0.00   0.00  -0.00    -0.01  -0.00   0.00
 148   6     0.00   0.00   0.00    -0.00   0.01   0.00     0.01  -0.01  -0.00
 149   7    -0.01   0.01   0.00     0.00   0.00   0.00    -0.02  -0.01  -0.00
 150   6    -0.00   0.00  -0.01    -0.00   0.00  -0.00     0.00  -0.00   0.00
 151   1    -0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.00   0.00   0.01
 152   1     0.00  -0.00   0.00     0.00  -0.00   0.00    -0.01   0.00  -0.00
 153   1     0.00   0.00   0.00    -0.00   0.00  -0.00     0.01  -0.00   0.00
 154   1    -0.00   0.00  -0.00     0.00   0.00  -0.00    -0.00  -0.00   0.01
                    118                    119                    120
                        a                      a                      a 
 Frequencies --   501.8016               505.5650               505.7015
 Red. masses --    10.5673                10.4784                10.4643
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0320                 0.1134                 0.1423
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.00   0.01  -0.02    -0.03  -0.00  -0.01    -0.01  -0.00   0.02
   2  46    -0.01  -0.01   0.03     0.00  -0.00   0.02    -0.03  -0.01  -0.00
   3   6    -0.01  -0.02   0.13    -0.00   0.00   0.06     0.01  -0.01  -0.00
   4   6     0.01  -0.02  -0.03    -0.01  -0.00  -0.02     0.03  -0.01   0.01
   5   6    -0.00  -0.02   0.02     0.01   0.00   0.02    -0.02  -0.03  -0.01
   6   6     0.00  -0.00  -0.03     0.01   0.01  -0.00    -0.02  -0.02  -0.01
   7   6     0.02   0.00   0.03    -0.01   0.00  -0.00     0.04  -0.00   0.02
   8   6     0.02   0.01  -0.02    -0.01   0.01   0.01     0.04  -0.00  -0.01
   9   6     0.01   0.00  -0.02    -0.01   0.00  -0.01     0.03  -0.00   0.01
  10   6    -0.01   0.01   0.02    -0.00  -0.01   0.00     0.00   0.02   0.01
  11   6    -0.01   0.01  -0.01    -0.00  -0.01  -0.00    -0.00   0.02  -0.01
  12   7    -0.02   0.01  -0.03     0.01  -0.00  -0.01    -0.04   0.01  -0.00
  13   6    -0.02   0.00  -0.01     0.01  -0.00   0.00    -0.03   0.00  -0.01
  14   6    -0.02  -0.01   0.01     0.01   0.01  -0.00    -0.03  -0.02   0.00
  15   1    -0.00   0.01  -0.02     0.01  -0.00  -0.00    -0.01   0.00  -0.01
  16   1     0.01   0.00   0.02    -0.00  -0.00  -0.00     0.01   0.01   0.01
  17   1     0.01   0.00  -0.01    -0.00   0.00   0.01     0.01  -0.00  -0.01
  18   1    -0.01   0.00   0.02     0.00  -0.00   0.01    -0.01   0.00   0.00
  19   1     0.00   0.00  -0.00    -0.00  -0.00   0.00     0.01   0.00  -0.01
  20   1    -0.00   0.00  -0.00    -0.00  -0.00   0.01    -0.00   0.00  -0.01
  21   6    -0.01  -0.03  -0.16    -0.01  -0.01  -0.08    -0.00  -0.01   0.00
  22   6     0.02   0.03  -0.01     0.01   0.01  -0.00    -0.02   0.01   0.00
  23   6    -0.06   0.01   0.08    -0.02  -0.00   0.03    -0.00   0.01   0.00
  24   6    -0.11  -0.01  -0.08    -0.05  -0.02  -0.05    -0.00   0.02  -0.00
  25   6    -0.04  -0.00   0.08    -0.02  -0.01   0.03     0.01   0.02  -0.00
  26   6     0.04   0.00  -0.02     0.02  -0.00  -0.00     0.00   0.01  -0.00
  27   1     0.03   0.04   0.04     0.02   0.01   0.02    -0.00   0.00  -0.00
  28   1    -0.01   0.03   0.07     0.00   0.01   0.04     0.00   0.00   0.00
  29   1     0.01  -0.01   0.08     0.01  -0.00   0.04     0.00   0.00   0.00
  30   1     0.04  -0.00   0.04     0.02  -0.00   0.03    -0.00   0.01  -0.00
  31   6     0.08   0.03  -0.13     0.04   0.01  -0.05    -0.01   0.01  -0.00
  32   6     0.05   0.02   0.03     0.02   0.01   0.02     0.01  -0.00   0.00
  33   6    -0.00   0.01   0.02    -0.01   0.00  -0.00     0.01  -0.01   0.00
  34   6     0.01  -0.02  -0.05    -0.00  -0.00  -0.02     0.01  -0.01  -0.00
  35   7    -0.03  -0.03   0.10    -0.01  -0.01   0.04    -0.01  -0.00  -0.00
  36   6     0.04  -0.00  -0.00     0.02   0.00   0.01    -0.01  -0.00   0.00
  37   1     0.00   0.02   0.05     0.00   0.01   0.02     0.00  -0.00  -0.00
  38   1    -0.02   0.01   0.03    -0.01   0.00   0.00    -0.00   0.00   0.00
  39   1     0.00  -0.01  -0.03    -0.00  -0.00  -0.01     0.00  -0.00  -0.00
  40   1     0.01  -0.01   0.04     0.01  -0.00   0.01    -0.00  -0.00  -0.00
  41   6    -0.02   0.01  -0.00     0.27  -0.03  -0.09     0.03   0.00  -0.01
  42   6     0.00   0.01  -0.01    -0.08   0.01   0.08    -0.02   0.00  -0.00
  43   6    -0.00   0.02   0.02     0.06  -0.04  -0.07     0.01   0.00   0.00
  44   6     0.01   0.02   0.02     0.00  -0.05  -0.08     0.02  -0.00   0.00
  45   6    -0.01   0.01  -0.03    -0.02  -0.01   0.03    -0.03   0.00  -0.01
  46   6     0.02   0.01  -0.03     0.01  -0.03   0.07     0.03  -0.01   0.00
  47   6     0.00  -0.00  -0.02    -0.06  -0.00   0.05    -0.01  -0.00  -0.00
  48   6    -0.01  -0.02  -0.01     0.01   0.03   0.03    -0.01   0.00  -0.00
  49   6     0.01  -0.02  -0.00     0.00   0.06   0.03     0.01   0.00   0.00
  50   7     0.01  -0.01   0.03    -0.01   0.03  -0.05     0.01   0.00   0.01
  51   6     0.01   0.00   0.03     0.02   0.02  -0.04     0.02   0.00   0.01
  52   6    -0.01   0.01   0.02    -0.03  -0.03  -0.06    -0.03   0.00   0.00
  53   1     0.01  -0.00   0.01    -0.00  -0.00  -0.04     0.01  -0.00   0.00
  54   1    -0.01  -0.01  -0.01    -0.01   0.02   0.01    -0.02   0.00  -0.00
  55   1     0.01   0.00  -0.01     0.02  -0.01   0.02     0.02  -0.00   0.00
  56   1    -0.01  -0.00   0.00     0.02   0.00  -0.00    -0.00  -0.00  -0.00
  57   1     0.00  -0.00  -0.01     0.01   0.01   0.02     0.01   0.00   0.00
  58   1     0.00  -0.00   0.00     0.02   0.01   0.00     0.01   0.00   0.00
  59   6     0.02   0.00  -0.01    -0.32   0.05   0.21    -0.04   0.01   0.03
  60   6     0.01  -0.00   0.01    -0.07  -0.04  -0.06    -0.01  -0.01  -0.00
  61   6    -0.02  -0.01  -0.00     0.20  -0.01   0.03     0.03  -0.00   0.00
  62   6    -0.00  -0.02  -0.02    -0.06   0.11   0.32    -0.01   0.01   0.04
  63   6    -0.02  -0.01  -0.00     0.21   0.03   0.01     0.03   0.00   0.00
  64   6     0.00  -0.01   0.01    -0.06   0.01  -0.08    -0.01  -0.00  -0.01
  65   1     0.00   0.00   0.01     0.04  -0.08  -0.12     0.01  -0.01  -0.01
  66   1    -0.01   0.00   0.00     0.16  -0.07  -0.07     0.02  -0.01  -0.01
  67   1    -0.01  -0.00   0.00     0.16   0.02  -0.10     0.02   0.00  -0.01
  68   1     0.00  -0.01   0.01     0.04   0.02  -0.14     0.00   0.00  -0.02
  69   6     0.03  -0.01   0.01    -0.36  -0.00  -0.06    -0.05  -0.00  -0.01
  70   6     0.00   0.01   0.01     0.01  -0.07  -0.12    -0.00  -0.01  -0.02
  71   6    -0.01   0.01  -0.00     0.04  -0.04   0.02     0.01  -0.00  -0.00
  72   6     0.01   0.00  -0.01    -0.12   0.04   0.05    -0.01   0.01   0.01
  73   7    -0.02   0.00   0.00     0.25   0.02  -0.02     0.03   0.00   0.00
  74   6     0.01   0.00   0.01    -0.05  -0.01  -0.12    -0.01  -0.00  -0.01
  75   1    -0.01   0.01   0.00     0.09  -0.06  -0.05     0.01  -0.01  -0.01
  76   1    -0.01   0.00  -0.00     0.07  -0.04   0.02     0.01  -0.00   0.00
  77   1     0.01   0.00  -0.00    -0.06   0.02   0.02    -0.01   0.00   0.00
  78   1    -0.01   0.00   0.01     0.06   0.01  -0.07     0.01   0.00  -0.01
  79   6     0.03   0.03  -0.28     0.01  -0.01  -0.02     0.00  -0.00   0.06
  80   6    -0.01   0.03   0.08     0.03  -0.01   0.02    -0.01  -0.01  -0.02
  81   6     0.01   0.04  -0.05    -0.03  -0.03  -0.02     0.01  -0.00   0.01
  82   6    -0.01   0.01   0.02    -0.02  -0.02  -0.01     0.01   0.00  -0.00
  83   6    -0.04  -0.00   0.00     0.04  -0.00   0.02     0.00  -0.00   0.00
  84   6    -0.02  -0.02  -0.02     0.04  -0.00  -0.01    -0.00   0.00   0.00
  85   6    -0.01  -0.01   0.05     0.03  -0.01   0.01    -0.00   0.00  -0.01
  86   6     0.00  -0.02  -0.02     0.00   0.02   0.01    -0.00  -0.00   0.00
  87   6     0.00  -0.02   0.00     0.00   0.02  -0.00    -0.00  -0.00  -0.00
  88   7     0.03  -0.01   0.02    -0.04   0.01  -0.00     0.00  -0.00  -0.01
  89   6     0.03  -0.01  -0.01    -0.03   0.00  -0.01    -0.00  -0.00   0.00
  90   6     0.03   0.01   0.03    -0.03  -0.02   0.01     0.00   0.00  -0.00
  91   1     0.01  -0.01   0.01    -0.01   0.00  -0.00     0.00   0.00  -0.00
  92   1    -0.01  -0.00  -0.00     0.01   0.01   0.01    -0.00  -0.00   0.00
  93   1    -0.00  -0.00  -0.02     0.01  -0.00  -0.01    -0.00   0.00   0.00
  94   1     0.01  -0.00  -0.02    -0.01   0.00  -0.00     0.00  -0.00   0.01
  95   1    -0.00   0.00  -0.01     0.01   0.00  -0.01    -0.00  -0.00   0.00
  96   1     0.01  -0.00  -0.02    -0.00   0.00  -0.01    -0.00  -0.00   0.00
  97   6     0.02   0.05   0.36     0.00  -0.01   0.02    -0.01  -0.01  -0.08
  98   6    -0.09  -0.00   0.04    -0.00   0.01  -0.00     0.02   0.00  -0.00
  99   6     0.09   0.01  -0.17     0.01   0.02  -0.01    -0.02  -0.00   0.03
 100   6     0.24   0.04   0.18     0.01   0.02   0.01    -0.05  -0.01  -0.05
 101   6     0.13  -0.02  -0.17     0.00   0.01  -0.00    -0.02   0.00   0.03
 102   6    -0.05  -0.05   0.03    -0.02   0.01   0.00     0.01   0.01  -0.00
 103   1    -0.09   0.01  -0.09    -0.01   0.01  -0.01     0.02  -0.00   0.03
 104   1    -0.01   0.03  -0.17     0.00   0.00  -0.01     0.01  -0.00   0.04
 105   1     0.02  -0.05  -0.16     0.00  -0.00  -0.01     0.00   0.01   0.04
 106   1    -0.07  -0.08  -0.09    -0.01   0.00  -0.01     0.01   0.01   0.02
 107   6    -0.19  -0.05   0.29    -0.01   0.01   0.01     0.03   0.01  -0.04
 108   6    -0.10  -0.06  -0.06     0.00  -0.00  -0.00     0.02   0.01   0.02
 109   6     0.02  -0.03  -0.03     0.01  -0.01   0.00    -0.00   0.00   0.00
 110   6    -0.01   0.04   0.12     0.01  -0.01   0.00    -0.00  -0.01  -0.02
 111   7     0.07   0.07  -0.23    -0.00  -0.00  -0.01    -0.02  -0.01   0.04
 112   6    -0.10   0.00   0.01    -0.01  -0.00  -0.00     0.02   0.00   0.01
 113   1    -0.00  -0.04  -0.11     0.00  -0.01  -0.01     0.00   0.01   0.02
 114   1     0.04  -0.03  -0.06     0.00  -0.00   0.00    -0.01   0.00   0.00
 115   1    -0.00   0.01   0.06     0.00  -0.00   0.00    -0.00  -0.00  -0.01
 116   1    -0.02   0.03  -0.08    -0.00  -0.00  -0.00     0.01  -0.01   0.01
 117   6     0.05  -0.00  -0.01    -0.03   0.01   0.01     0.27  -0.03  -0.09
 118   6    -0.01  -0.00   0.01    -0.00   0.00  -0.02    -0.08   0.00   0.08
 119   6     0.01  -0.01  -0.01    -0.00   0.01   0.02     0.06  -0.04  -0.07
 120   6    -0.01  -0.01  -0.01     0.02   0.01   0.02     0.00  -0.04  -0.08
 121   6     0.00  -0.00   0.02    -0.03   0.00  -0.01    -0.03  -0.01   0.03
 122   6    -0.00  -0.01   0.02     0.03   0.00  -0.01     0.02  -0.03   0.07
 123   6    -0.01   0.00   0.01    -0.00   0.00  -0.01    -0.06  -0.00   0.05
 124   6     0.00   0.01   0.01    -0.01  -0.01  -0.01     0.00   0.03   0.03
 125   6    -0.00   0.01   0.00     0.01  -0.01  -0.00     0.00   0.05   0.03
 126   7    -0.00   0.00  -0.02     0.01  -0.00   0.02    -0.00   0.03  -0.05
 127   6    -0.00   0.00  -0.01     0.01  -0.00   0.02     0.02   0.02  -0.04
 128   6     0.00  -0.01  -0.01    -0.02   0.01   0.01    -0.03  -0.03  -0.05
 129   1    -0.00  -0.00  -0.01     0.01  -0.00   0.01    -0.00  -0.00  -0.03
 130   1     0.00   0.00   0.01    -0.02  -0.00  -0.01    -0.01   0.02   0.01
 131   1    -0.00  -0.00   0.00     0.01   0.00  -0.00     0.02  -0.01   0.02
 132   1     0.00   0.00  -0.00    -0.01  -0.00  -0.00     0.02   0.00  -0.00
 133   1     0.00   0.00   0.00     0.01  -0.00  -0.00     0.01   0.01   0.02
 134   1     0.00   0.00  -0.00     0.01  -0.00   0.00     0.03   0.01   0.00
 135   6    -0.05   0.00   0.02     0.03  -0.00  -0.02    -0.32   0.05   0.21
 136   6    -0.02  -0.01  -0.01     0.01   0.00   0.01    -0.07  -0.04  -0.06
 137   6     0.04   0.00   0.01    -0.02  -0.00  -0.00     0.20  -0.00   0.03
 138   6     0.00   0.02   0.04     0.01  -0.01  -0.03    -0.06   0.11   0.32
 139   6     0.04   0.01   0.01    -0.02  -0.01  -0.00     0.21   0.03   0.01
 140   6    -0.01   0.01  -0.01     0.00  -0.00   0.01    -0.06   0.01  -0.08
 141   1     0.00  -0.01  -0.02    -0.00   0.01   0.01     0.04  -0.08  -0.12
 142   1     0.02  -0.01  -0.01    -0.02   0.01   0.01     0.16  -0.07  -0.07
 143   1     0.02   0.01  -0.01    -0.02  -0.00   0.01     0.16   0.02  -0.10
 144   1     0.00   0.01  -0.02    -0.00  -0.00   0.02     0.04   0.02  -0.14
 145   6    -0.07  -0.00  -0.01     0.03  -0.00   0.01    -0.36  -0.01  -0.06
 146   6    -0.01  -0.01  -0.02    -0.00   0.01   0.01     0.01  -0.07  -0.13
 147   6     0.02  -0.01   0.00    -0.00   0.01  -0.00     0.04  -0.04   0.02
 148   6    -0.03   0.01   0.01     0.01   0.00  -0.01    -0.12   0.04   0.05
 149   7     0.04   0.00  -0.00    -0.02  -0.00   0.01     0.25   0.02  -0.02
 150   6    -0.01  -0.00  -0.02     0.00  -0.00   0.01    -0.05  -0.01  -0.12
 151   1     0.01  -0.01  -0.01    -0.01   0.01   0.00     0.09  -0.06  -0.05
 152   1     0.02  -0.01   0.00    -0.01   0.00  -0.00     0.07  -0.04   0.02
 153   1    -0.02   0.00   0.00     0.01  -0.00  -0.00    -0.06   0.02   0.02
 154   1     0.01   0.00  -0.01    -0.01  -0.00   0.01     0.06   0.01  -0.07
                    121                    122                    123
                        a                      a                      a 
 Frequencies --   512.1793               512.6901               513.6829
 Red. masses --    12.2447                12.3218                12.1279
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0044                 0.3107                 0.0114
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.05   0.00  -0.04     0.04   0.00  -0.05     0.04  -0.01   0.04
   2  46    -0.05  -0.00   0.04     0.04   0.00  -0.05    -0.04   0.01  -0.04
   3   6    -0.03   0.04   0.03     0.03  -0.04   0.01    -0.05   0.06   0.01
   4   6    -0.12   0.03  -0.02     0.12  -0.03   0.01    -0.17   0.04  -0.03
   5   6     0.10   0.09   0.03    -0.10  -0.08  -0.02     0.14   0.13   0.04
   6   6     0.09   0.06   0.00    -0.09  -0.06  -0.01     0.13   0.08   0.02
   7   6    -0.11  -0.01  -0.00     0.10   0.01   0.01    -0.15  -0.01  -0.03
   8   6    -0.12   0.01  -0.01     0.13  -0.02   0.01    -0.18   0.02   0.01
   9   6    -0.09   0.02  -0.01     0.09  -0.02   0.01    -0.13   0.03  -0.02
  10   6    -0.01  -0.07  -0.00     0.02   0.07   0.01    -0.02  -0.10  -0.02
  11   6    -0.00  -0.08  -0.01     0.00   0.08   0.01    -0.01  -0.11   0.00
  12   7     0.12  -0.04  -0.00    -0.12   0.04   0.00     0.17  -0.06   0.01
  13   6     0.10  -0.01   0.00    -0.10   0.01  -0.01     0.14  -0.02   0.02
  14   6     0.10   0.06   0.02    -0.10  -0.06  -0.02     0.14   0.09   0.01
  15   1     0.05  -0.01  -0.00    -0.05   0.01   0.00     0.08  -0.02   0.01
  16   1    -0.04  -0.03  -0.00     0.04   0.04   0.01    -0.05  -0.05  -0.02
  17   1    -0.03   0.00  -0.00     0.03  -0.01   0.00    -0.05   0.01   0.01
  18   1     0.02  -0.01   0.01    -0.02   0.01  -0.00     0.03  -0.02   0.00
  19   1    -0.02  -0.01   0.00     0.02   0.00  -0.00    -0.02  -0.01   0.01
  20   1     0.01  -0.01   0.00    -0.01   0.01  -0.00     0.01  -0.02   0.01
  21   6    -0.00   0.02  -0.04    -0.01  -0.03  -0.02     0.01   0.04  -0.02
  22   6     0.05  -0.02  -0.01    -0.04   0.02   0.01     0.07  -0.03  -0.01
  23   6     0.01  -0.03  -0.00    -0.02   0.03   0.02     0.02  -0.05  -0.01
  24   6    -0.01  -0.06  -0.02    -0.02   0.05  -0.02     0.00  -0.08   0.00
  25   6    -0.02  -0.04   0.02     0.01   0.04  -0.00    -0.02  -0.06   0.02
  26   6     0.00  -0.03   0.01     0.00   0.03  -0.01     0.00  -0.04   0.02
  27   1     0.02  -0.01   0.01    -0.01   0.01   0.01     0.02  -0.02   0.01
  28   1    -0.00   0.00   0.01     0.00   0.00   0.01    -0.00  -0.00   0.00
  29   1    -0.00  -0.01   0.01     0.01   0.01   0.01    -0.01  -0.01   0.00
  30   1     0.02  -0.02   0.01    -0.01   0.02   0.01     0.02  -0.03   0.01
  31   6     0.02  -0.03   0.00    -0.01   0.03  -0.02     0.02  -0.05   0.01
