 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
  67   1     0.01   0.01  -0.00    -0.01  -0.02   0.01    -0.03  -0.04   0.02
  68   1    -0.02  -0.01   0.00     0.05   0.03  -0.01     0.11   0.07  -0.02
  69   6    -0.00  -0.00  -0.00     0.01   0.00   0.01     0.04  -0.00   0.01
  70   6     0.00   0.01   0.00    -0.00  -0.05   0.00    -0.05  -0.08   0.01
  71   6     0.01   0.02   0.00    -0.00  -0.08   0.00    -0.08  -0.13   0.01
  72   7    -0.00  -0.01  -0.01     0.00   0.03   0.05     0.02   0.06   0.09
  73   6    -0.00  -0.01   0.02    -0.02   0.03  -0.07     0.05   0.05  -0.12
  74   6    -0.00   0.00   0.01     0.00   0.01  -0.04    -0.01   0.02  -0.07
  75   1     0.00   0.00   0.00    -0.03  -0.01   0.00     0.06  -0.03   0.01
  76   1    -0.01   0.01   0.01    -0.02  -0.02  -0.03     0.10  -0.06  -0.05
  77   1     0.00   0.01   0.01     0.04  -0.02  -0.03    -0.05  -0.02  -0.05
  78   1     0.01  -0.00   0.00     0.01   0.00  -0.00     0.01   0.01  -0.01
  79   6    -0.01  -0.04  -0.02    -0.01  -0.03  -0.02    -0.00  -0.00  -0.00
  80   6     0.00  -0.07   0.01     0.00  -0.06   0.01     0.00  -0.01   0.00
  81   6     0.03  -0.13   0.06     0.03  -0.12   0.06     0.00  -0.01   0.00
  82   6     0.00  -0.03   0.01     0.01  -0.04   0.01    -0.01   0.00   0.00
  83   6     0.02  -0.01   0.01     0.01  -0.01   0.00     0.00   0.00   0.00
  84   6     0.14   0.20  -0.01     0.14   0.19  -0.02     0.01   0.02   0.00
  85   6     0.04   0.05   0.01     0.04   0.05   0.01     0.01   0.00  -0.00
  86   6    -0.06   0.06  -0.07    -0.05   0.05  -0.07    -0.01   0.01  -0.00
  87   6    -0.11   0.09  -0.07    -0.09   0.07  -0.08    -0.01   0.01  -0.01
  88   7     0.08   0.04   0.01     0.07   0.04   0.01     0.01   0.00  -0.00
  89   6    -0.09  -0.20   0.03    -0.10  -0.18   0.04    -0.00  -0.02   0.01
  90   6    -0.02  -0.14   0.05    -0.02  -0.13   0.04     0.00  -0.02   0.00
  91   1     0.02   0.02   0.01     0.01   0.02   0.02     0.00  -0.00  -0.01
  92   1     0.02  -0.06   0.04     0.01  -0.05   0.04     0.00  -0.01   0.00
  93   1     0.07   0.05   0.01     0.07   0.05   0.01     0.01   0.00  -0.00
  94   1    -0.03   0.02  -0.01    -0.03   0.03   0.01     0.00  -0.00  -0.01
  95   1    -0.06  -0.02  -0.02    -0.06  -0.00   0.00    -0.00  -0.00  -0.01
  96   1    -0.12  -0.03   0.00    -0.10  -0.04  -0.02    -0.01  -0.01  -0.00
  97   6     0.02   0.12  -0.02     0.01   0.11  -0.02     0.00   0.01  -0.00
  98   6    -0.07  -0.01  -0.08    -0.06  -0.01  -0.08    -0.01  -0.00  -0.01
  99   6    -0.01   0.01  -0.03    -0.01   0.01  -0.03    -0.00   0.00  -0.00
 100   6     0.07  -0.10   0.04     0.06  -0.09   0.04     0.01  -0.01   0.00
 101   6     0.08   0.13   0.06     0.06   0.11   0.07     0.00   0.01   0.01
 102   6    -0.03   0.14   0.09    -0.02   0.13   0.07    -0.00   0.02   0.01
 103   1    -0.02  -0.02  -0.00    -0.02  -0.02   0.00    -0.00  -0.00   0.00
 104   1    -0.02   0.07   0.03    -0.02   0.06   0.03    -0.00   0.01   0.00
 105   1    -0.02  -0.04   0.02    -0.01  -0.03   0.02     0.00  -0.00   0.00
 106   1     0.09   0.05  -0.08     0.07   0.04  -0.06     0.00   0.00  -0.00
 107   6     0.01   0.00   0.01     0.03   0.00  -0.00     0.01  -0.00  -0.00
 108   6     0.02  -0.08  -0.01    -0.01  -0.06   0.01    -0.01  -0.01   0.01
 109   6    -0.00  -0.14  -0.00    -0.03  -0.11   0.03    -0.01  -0.01   0.01
 110   7     0.06   0.04   0.05     0.06   0.04   0.04     0.01   0.00  -0.00
 111   6    -0.10   0.07  -0.07    -0.06   0.04  -0.08    -0.00   0.00  -0.01
 112   6    -0.02  -0.00  -0.06    -0.02  -0.00  -0.05    -0.01   0.00  -0.01
 113   1    -0.08   0.02   0.06    -0.01  -0.01   0.01     0.02  -0.01  -0.01
 114   1    -0.11  -0.00   0.03    -0.04  -0.03  -0.02     0.01  -0.01  -0.01
 115   1     0.05  -0.08  -0.08    -0.00  -0.04  -0.04    -0.01   0.01   0.00
 116   1    -0.00   0.01  -0.01    -0.01   0.01  -0.00     0.00  -0.00  -0.00
 117   6    -0.02   0.04  -0.01     0.02  -0.03   0.00    -0.00   0.01  -0.00
 118   6     0.01   0.07   0.00    -0.01  -0.05  -0.00     0.00   0.01   0.00
 119   6     0.07   0.14   0.04    -0.05  -0.11  -0.03     0.01   0.03   0.00
 120   6     0.01   0.04   0.01    -0.01  -0.03  -0.01    -0.00   0.00  -0.01
 121   6     0.01   0.01   0.02    -0.00  -0.01  -0.01     0.01  -0.00   0.01
 122   6    -0.02  -0.22   0.15     0.02   0.17  -0.12     0.00  -0.04   0.03
 123   6     0.01  -0.05   0.04    -0.01   0.04  -0.03    -0.00  -0.00   0.01
 124   6    -0.08  -0.06  -0.06     0.06   0.04   0.05    -0.01  -0.02  -0.02
 125   6    -0.07  -0.09  -0.11     0.07   0.06   0.08    -0.02  -0.02  -0.03
 126   7     0.01  -0.04   0.08    -0.01   0.03  -0.06    -0.00  -0.00   0.03
 127   6     0.02   0.22  -0.09    -0.03  -0.16   0.08     0.02   0.04  -0.01
 128   6     0.05   0.15  -0.02    -0.03  -0.12   0.01     0.01   0.03   0.00
 129   1     0.02  -0.02   0.02    -0.02   0.02  -0.01    -0.01  -0.00   0.00
 130   1     0.05   0.06   0.02    -0.04  -0.05  -0.01     0.00   0.02   0.01
 131   1     0.01  -0.06   0.08    -0.01   0.05  -0.06    -0.00  -0.01   0.02
 132   1    -0.00  -0.03  -0.03    -0.01   0.03   0.03    -0.01  -0.00   0.00
 133   1    -0.02   0.02  -0.06     0.00  -0.01   0.05    -0.01   0.01  -0.01
 134   1     0.02   0.03  -0.13     0.01  -0.03   0.09    -0.02   0.01  -0.02
 135   6    -0.02  -0.12   0.02     0.01   0.09  -0.01    -0.00  -0.03   0.00
 136   6    -0.09   0.01  -0.07     0.06  -0.01   0.06    -0.02   0.00  -0.01
 137   6    -0.04  -0.01  -0.02     0.03   0.01   0.01    -0.01  -0.00  -0.00
 138   6     0.04   0.11   0.08    -0.03  -0.08  -0.05     0.01   0.02   0.02
 139   6     0.07  -0.13   0.08    -0.05   0.10  -0.06     0.02  -0.03   0.01
 140   6     0.09  -0.15  -0.03    -0.06   0.12   0.01     0.02  -0.03  -0.01
 141   1    -0.00   0.02  -0.02     0.00  -0.01   0.02     0.01   0.00  -0.01
 142   1     0.04  -0.07  -0.02    -0.02   0.05   0.01     0.01  -0.01  -0.01
 143   1     0.03   0.04  -0.02    -0.02  -0.03   0.01     0.01   0.01  -0.00
 144   1    -0.09  -0.05   0.10     0.05   0.03  -0.05    -0.02  -0.01   0.02
 145   6     0.01  -0.00   0.02     0.00   0.00  -0.02    -0.01   0.00   0.01
 146   6    -0.06   0.00  -0.02     0.04  -0.00   0.01    -0.01  -0.01  -0.01
 147   6    -0.08  -0.07  -0.10     0.07   0.04   0.05    -0.03  -0.00  -0.00
 148   7     0.05  -0.05   0.07    -0.03   0.04  -0.05     0.00  -0.01   0.02
 149   6     0.01   0.14  -0.01    -0.03  -0.10   0.02     0.02   0.02  -0.02
 150   6    -0.00   0.08   0.01    -0.01  -0.06   0.01     0.02   0.01  -0.01
 151   1    -0.01  -0.01  -0.00    -0.00   0.01   0.02    -0.01   0.00   0.00
 152   1    -0.07   0.08   0.05     0.04  -0.03   0.00    -0.00  -0.01  -0.02
 153   1     0.02   0.01  -0.10     0.01  -0.03   0.04    -0.02   0.02   0.01
 154   1     0.05  -0.01  -0.07    -0.01  -0.01   0.01    -0.01   0.02   0.03
                    196                    197                    198
                        a                      a                      a 
 Frequencies --   849.6060               853.7325               854.4421
 Red. masses --     9.9053                 3.9211                 4.1240
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2765                 0.0360                 0.0827
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46    -0.01   0.00   0.01     0.00   0.00  -0.00     0.00  -0.01   0.00
   2  46    -0.01   0.00   0.01     0.00   0.00  -0.00     0.00  -0.00  -0.00
   3   6    -0.02   0.02   0.00     0.01  -0.01   0.00     0.00  -0.00   0.00
   4   6    -0.00   0.06  -0.01     0.00  -0.02   0.00     0.00  -0.01   0.00
   5   6     0.06   0.12  -0.01    -0.02  -0.03  -0.00    -0.01  -0.02   0.00
   6   6    -0.00   0.03  -0.01    -0.00  -0.01  -0.00     0.00  -0.00  -0.00
   7   6     0.02   0.00  -0.00    -0.01   0.00  -0.01    -0.00   0.00  -0.00
   8   6     0.09  -0.20   0.02    -0.02   0.05  -0.01    -0.01   0.03  -0.01
   9   6     0.03  -0.04   0.01    -0.01   0.01   0.00    -0.00   0.01   0.00
  10   6    -0.08  -0.06  -0.01     0.02   0.01  -0.00     0.01   0.01  -0.00
  11   6    -0.13  -0.07   0.02     0.03   0.02   0.04     0.02   0.01   0.01
  12   7     0.07  -0.05   0.01    -0.01   0.01   0.00    -0.01   0.01  -0.00
  13   6    -0.03   0.19  -0.06     0.02  -0.05  -0.07     0.01  -0.03  -0.01
  14   6     0.02   0.14   0.01    -0.01  -0.03   0.03    -0.00  -0.02   0.01
  15   1     0.01  -0.01   0.01    -0.00   0.01   0.01    -0.00   0.00   0.00
  16   1     0.04   0.06   0.01    -0.01  -0.01   0.02    -0.01  -0.01   0.00
  17   1     0.06  -0.06   0.01    -0.01   0.01   0.01    -0.01   0.01   0.00
  18   1    -0.02  -0.02   0.00     0.01   0.00  -0.01     0.00   0.00   0.00
  19   1    -0.06   0.02  -0.03     0.02  -0.01  -0.04     0.01  -0.00  -0.00
  20   1    -0.10   0.06   0.06     0.01  -0.00   0.13     0.01  -0.01   0.02
  21   6     0.01  -0.11   0.00    -0.00   0.03  -0.00    -0.00   0.02  -0.00
  22   6    -0.10   0.00   0.01     0.03  -0.00  -0.01     0.02  -0.00   0.00
  23   6    -0.03  -0.01  -0.01     0.01   0.00  -0.00     0.01   0.00   0.00
  24   6     0.04   0.09  -0.06    -0.01  -0.02   0.01    -0.01  -0.01   0.01
  25   6     0.10  -0.10  -0.00    -0.03   0.03   0.00    -0.02   0.02  -0.01
  26   6     0.08  -0.12   0.07    -0.02   0.03  -0.01    -0.01   0.02  -0.01
  27   1    -0.01   0.02   0.04     0.00  -0.00  -0.00    -0.00  -0.01  -0.01
  28   1     0.04  -0.05   0.05    -0.01   0.02  -0.01    -0.01   0.01  -0.01
  29   1     0.02   0.04   0.04    -0.00  -0.01  -0.00    -0.00  -0.00  -0.00
  30   1    -0.03  -0.05  -0.12     0.00   0.01   0.02     0.00   0.01   0.01
  31   6     0.00   0.01  -0.04    -0.00   0.00   0.01    -0.00  -0.01   0.02
  32   6    -0.05  -0.03   0.01     0.01   0.01  -0.00     0.01   0.00  -0.01
  33   6    -0.10  -0.04  -0.03     0.03   0.01  -0.00     0.02  -0.01   0.06
  34   7     0.07  -0.05  -0.01    -0.02   0.01   0.00    -0.01   0.00   0.01
  35   6     0.01   0.10   0.05    -0.00  -0.03  -0.01     0.00   0.00  -0.06
  36   6     0.01   0.06   0.04    -0.00  -0.02  -0.00     0.00   0.00  -0.04
  37   1    -0.01   0.00  -0.03     0.00  -0.00   0.01     0.00   0.00  -0.00
  38   1    -0.04   0.02   0.01     0.01  -0.01   0.01     0.01   0.02  -0.09
  39   1    -0.04   0.05  -0.04     0.01  -0.01  -0.01    -0.00  -0.03   0.10
  40   1     0.01   0.03  -0.03    -0.00  -0.00  -0.01    -0.01  -0.03   0.09
  41   6    -0.00   0.02   0.02     0.00   0.00  -0.00     0.00  -0.00  -0.00
  42   6    -0.01   0.05   0.00     0.00   0.00  -0.00     0.00  -0.01  -0.00
  43   6    -0.01   0.10  -0.05    -0.00  -0.00   0.00    -0.01  -0.02   0.01
  44   6    -0.00   0.02   0.00     0.00  -0.00   0.00    -0.00  -0.01   0.01
  45   6     0.00  -0.00  -0.02     0.00  -0.00  -0.00    -0.01  -0.00  -0.00
  46   6     0.02  -0.16  -0.08     0.00   0.01   0.00    -0.01   0.04   0.01
  47   6     0.00  -0.03  -0.03    -0.00   0.00   0.00     0.00   0.01   0.01
  48   6    -0.00  -0.05   0.07     0.00  -0.00  -0.00    -0.00   0.02  -0.01
  49   6     0.00  -0.06   0.10    -0.01   0.00  -0.01     0.04   0.01  -0.01
  50   7     0.00  -0.04  -0.06    -0.00   0.00   0.00     0.00   0.01   0.01
  51   6    -0.01   0.16   0.03     0.01  -0.01  -0.00    -0.09  -0.04  -0.01
  52   6    -0.01   0.11  -0.02    -0.00  -0.00   0.00     0.04  -0.02  -0.00
  53   1     0.00  -0.01  -0.01    -0.00  -0.00   0.00     0.01   0.00   0.01
  54   1    -0.00   0.05  -0.03    -0.00  -0.00   0.00     0.02  -0.01   0.00
  55   1     0.00  -0.05  -0.05    -0.00   0.00   0.00     0.01   0.01   0.01
  56   1     0.00  -0.01   0.02     0.00  -0.00  -0.00    -0.02   0.00  -0.00
  57   1    -0.00   0.02   0.05     0.01   0.00  -0.00    -0.05  -0.01  -0.01
  58   1     0.00   0.04   0.07    -0.02  -0.00  -0.00     0.15   0.00  -0.01
  59   6     0.00  -0.09  -0.01    -0.01   0.00   0.01    -0.01   0.02   0.00
  60   6     0.02   0.00   0.08     0.01  -0.00  -0.01    -0.00  -0.00  -0.02
  61   6    -0.00  -0.01   0.02    -0.00  -0.00  -0.01    -0.00   0.00  -0.01
  62   6    -0.05   0.07  -0.04    -0.02   0.00  -0.00    -0.00  -0.01   0.01
  63   6    -0.01  -0.08  -0.08    -0.03  -0.01   0.01    -0.01   0.01   0.02
  64   6     0.05  -0.10  -0.06     0.05   0.01  -0.02     0.01   0.02   0.00
  65   1     0.01   0.01   0.01    -0.02  -0.01   0.01    -0.00  -0.00  -0.00
  66   1     0.02  -0.05  -0.02     0.00  -0.00  -0.00     0.00   0.01   0.00
  67   1     0.02   0.03  -0.01     0.03   0.01   0.00     0.01  -0.00  -0.00
  68   1    -0.07  -0.04   0.01    -0.08  -0.01   0.03    -0.02   0.00   0.01
  69   6     0.00  -0.00  -0.00     0.06  -0.01   0.00     0.02  -0.00   0.00
  70   6    -0.02   0.07  -0.01    -0.13   0.03  -0.00    -0.03  -0.00  -0.00
  71   6    -0.02   0.10  -0.01    -0.24   0.05  -0.01    -0.06  -0.01  -0.00
  72   7    -0.00  -0.04  -0.05     0.02  -0.01   0.00     0.01   0.01   0.01
  73   6     0.05  -0.05   0.08     0.23  -0.04   0.00     0.05  -0.00  -0.01
  74   6    -0.01  -0.02   0.04     0.01  -0.00   0.00     0.01   0.00  -0.01
  75   1     0.08  -0.00  -0.00     0.32  -0.06   0.02     0.07  -0.02   0.01
  76   1     0.07   0.02   0.03     0.41  -0.07   0.02     0.10  -0.02  -0.00
  77   1    -0.09   0.03   0.03    -0.37   0.07  -0.01    -0.08   0.01  -0.01
  78   1    -0.00  -0.01   0.01    -0.08   0.02   0.00    -0.03   0.01  -0.00
  79   6    -0.00  -0.02  -0.01     0.00   0.00  -0.00     0.00   0.00   0.01
  80   6     0.00  -0.04   0.01     0.00   0.00  -0.00    -0.00   0.01  -0.00
  81   6     0.01  -0.09   0.04    -0.00   0.00   0.00    -0.01   0.04  -0.02
  82   6    -0.01  -0.01   0.01    -0.01   0.01   0.01    -0.00   0.02  -0.00
  83   6     0.01   0.00   0.01    -0.00   0.00   0.01    -0.00   0.01   0.00
  84   6     0.08   0.12   0.00    -0.01  -0.00   0.01    -0.05  -0.07   0.01
  85   6     0.03   0.02  -0.01     0.01  -0.01  -0.02    -0.01  -0.01  -0.01
  86   6    -0.04   0.05  -0.03    -0.02   0.00   0.03     0.02  -0.01   0.03
  87   6    -0.06   0.05  -0.05    -0.00  -0.00  -0.02     0.04  -0.03   0.02
  88   7     0.06   0.02   0.00     0.01  -0.00  -0.00    -0.03  -0.02  -0.00
  89   6    -0.06  -0.11   0.05    -0.02   0.03   0.06     0.02   0.07   0.00
  90   6    -0.00  -0.09   0.02     0.01  -0.01  -0.02     0.01   0.04  -0.02
  91   1     0.02   0.01  -0.01     0.01  -0.01  -0.03    -0.00  -0.01  -0.01
  92   1     0.02  -0.04   0.01     0.01  -0.01  -0.02    -0.00   0.02  -0.02
  93   1     0.05   0.03  -0.00     0.00  -0.01  -0.01    -0.02  -0.02  -0.01
  94   1    -0.01   0.01  -0.02     0.02  -0.02  -0.04     0.01  -0.01  -0.01
  95   1    -0.03  -0.02  -0.03    -0.00   0.00  -0.00     0.02   0.01   0.01
  96   1    -0.05  -0.04  -0.04     0.04  -0.04  -0.10     0.05   0.00  -0.02
  97   6     0.01   0.07  -0.01    -0.00   0.00   0.00     0.00  -0.04  -0.00
  98   6    -0.05  -0.01  -0.05     0.00  -0.00  -0.00     0.00   0.01   0.05
  99   6    -0.01   0.01  -0.02     0.00  -0.00   0.00    -0.01   0.00   0.01
 100   6     0.04  -0.07   0.03    -0.00   0.00   0.00    -0.02   0.02  -0.00
 101   6     0.05   0.08   0.04    -0.01  -0.00   0.01     0.02  -0.03  -0.05
 102   6    -0.01   0.09   0.05     0.01  -0.00  -0.01    -0.00  -0.04  -0.02
 103   1    -0.01  -0.01  -0.01    -0.01  -0.00   0.01     0.05   0.01  -0.04
 104   1    -0.01   0.04   0.02     0.00  -0.00   0.00     0.03  -0.01  -0.03
 105   1    -0.01  -0.02   0.01     0.01   0.00  -0.00    -0.00   0.00  -0.02
 106   1     0.05   0.03  -0.04    -0.01  -0.00   0.01    -0.02  -0.02   0.02
 107   6     0.00   0.00   0.01     0.01  -0.00  -0.02    -0.06   0.00   0.07
 108   6     0.02  -0.06  -0.01    -0.04   0.01   0.03     0.17  -0.03  -0.14
 109   6     0.00  -0.09  -0.00    -0.04   0.03   0.04     0.16  -0.06  -0.18
 110   7     0.04   0.03   0.03     0.00   0.00  -0.01    -0.05  -0.03   0.04
 111   6    -0.07   0.05  -0.04     0.04  -0.04  -0.02    -0.16   0.14   0.13
 112   6    -0.00  -0.00  -0.04    -0.00  -0.00   0.00     0.01   0.00   0.02
 113   1    -0.06   0.02   0.04     0.09  -0.04  -0.06    -0.39   0.17   0.24
 114   1    -0.07   0.00   0.02     0.08  -0.04  -0.06    -0.29   0.17   0.25
 115   1     0.04  -0.06  -0.05    -0.07   0.05   0.04     0.33  -0.21  -0.17
 116   1    -0.01   0.01   0.00    -0.01   0.01   0.00     0.05  -0.02  -0.01
 117   6     0.01  -0.02   0.00     0.00   0.00   0.00    -0.00  -0.00   0.00
 118   6    -0.01  -0.05  -0.00     0.00  -0.00  -0.00    -0.00  -0.01   0.00
 119   6    -0.04  -0.09  -0.02    -0.00  -0.01  -0.00    -0.00  -0.01  -0.01
 120   6    -0.01  -0.02   0.00    -0.00  -0.00  -0.00     0.00  -0.01  -0.01
 121   6    -0.01   0.00  -0.01    -0.00  -0.00   0.00     0.01  -0.00  -0.00
 122   6     0.01   0.13  -0.09     0.00   0.02  -0.01     0.01   0.01  -0.01
 123   6     0.00   0.03  -0.02    -0.00   0.00  -0.00    -0.01   0.01   0.00
 124   6     0.04   0.05   0.04     0.00  -0.00   0.01     0.02   0.01  -0.01
 125   6     0.04   0.06   0.07     0.01   0.01   0.01    -0.03   0.02   0.01
 126   7    -0.00   0.02  -0.05    -0.00   0.00  -0.01    -0.00   0.00  -0.00
 127   6    -0.03  -0.13   0.06    -0.01  -0.01   0.01     0.06  -0.04  -0.01
 128   6    -0.03  -0.09   0.01    -0.00  -0.01  -0.00    -0.03  -0.00   0.01
 129   1    -0.00   0.01  -0.01    -0.00   0.00  -0.00    -0.02   0.01   0.00
 130   1    -0.02  -0.04  -0.02    -0.00  -0.01  -0.00    -0.02   0.00   0.01
 131   1    -0.00   0.03  -0.05    -0.00   0.00  -0.01    -0.01   0.01  -0.00
 132   1     0.01   0.02   0.01    -0.00   0.00   0.00    -0.01   0.01   0.00
 133   1     0.02  -0.02   0.03    -0.00   0.00   0.01     0.04  -0.02  -0.02
 134   1     0.01  -0.03   0.07     0.01  -0.01   0.00    -0.11   0.04   0.05
 135   6     0.01   0.08  -0.01    -0.00   0.01   0.00     0.00   0.01  -0.00
 136   6     0.05  -0.01   0.05     0.02  -0.01  -0.01     0.01  -0.00   0.00
 137   6     0.02   0.01   0.01     0.01  -0.00  -0.01     0.01   0.00  -0.00
 138   6    -0.02  -0.07  -0.05     0.00  -0.00  -0.01     0.00  -0.01  -0.01
 139   6    -0.04   0.09  -0.05    -0.03   0.00   0.02    -0.01   0.01  -0.00
 140   6    -0.06   0.10   0.02    -0.01   0.01   0.00    -0.02   0.01   0.01
 141   1     0.00  -0.01   0.02    -0.03  -0.00   0.03    -0.01  -0.00   0.01
 142   1    -0.02   0.05   0.01    -0.02   0.00   0.02    -0.01   0.00   0.01
 143   1    -0.02  -0.02   0.01    -0.01   0.00   0.00    -0.01  -0.00   0.01
 144   1     0.05   0.03  -0.06     0.02   0.01  -0.02     0.03   0.01  -0.03
 145   6    -0.00   0.00  -0.01     0.04  -0.00  -0.04     0.00   0.00  -0.01
 146   6     0.04   0.00   0.01    -0.00   0.00   0.01     0.00   0.00   0.01
 147   6     0.05   0.04   0.05     0.07  -0.09  -0.10     0.01  -0.01  -0.01
 148   7    -0.03   0.03  -0.05     0.03   0.01  -0.02     0.00   0.00  -0.01
 149   6    -0.02  -0.09   0.01    -0.10   0.05   0.09    -0.01  -0.00   0.01
 150   6    -0.00  -0.05  -0.00    -0.08   0.03   0.10    -0.01  -0.00   0.01
 151   1     0.00   0.01   0.01     0.00   0.00   0.02     0.00  -0.00  -0.00
 152   1     0.04  -0.04  -0.01    -0.10   0.13   0.20    -0.01   0.01   0.02
 153   1    -0.00  -0.01   0.05     0.15  -0.10  -0.18     0.01  -0.01  -0.01
 154   1    -0.03   0.00   0.03     0.15  -0.11  -0.23     0.01  -0.01  -0.02
                    199                    200                    201
                        a                      a                      a 
 Frequencies --   856.9675               859.2638               860.9972
 Red. masses --     3.9669                 3.9901                 4.0312
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0489                 0.1891                 0.2299
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1  46     0.00  -0.00  -0.00    -0.00  -0.00   0.00     0.00   0.00  -0.00
   2  46    -0.00  -0.00   0.00    -0.00   0.00  -0.00     0.00   0.00  -0.00
   3   6     0.00  -0.01  -0.00    -0.02  -0.00  -0.01     0.00  -0.00   0.00
   4   6     0.00  -0.02   0.00    -0.00   0.01  -0.00     0.00  -0.01   0.00
   5   6    -0.02  -0.03   0.01     0.02   0.04   0.00    -0.00  -0.01  -0.01
   6   6    -0.01  -0.01   0.00     0.00   0.02  -0.00     0.00  -0.00  -0.01
   7   6    -0.00   0.00   0.01    -0.00   0.01   0.00    -0.00   0.00  -0.01
   8   6    -0.02   0.04  -0.00     0.03  -0.08   0.01    -0.01   0.01  -0.01
   9   6    -0.00   0.01  -0.01     0.01  -0.01   0.00    -0.00   0.00   0.01
  10   6     0.01   0.03   0.01    -0.03  -0.01  -0.00     0.01   0.00  -0.02
  11   6     0.02   0.01  -0.05    -0.05  -0.03  -0.01     0.00   0.01   0.06
  12   7    -0.00   0.01  -0.00     0.03  -0.02   0.00    -0.00   0.00   0.01
  13   6     0.01  -0.04   0.10    -0.01   0.08   0.01     0.01  -0.02  -0.12
  14   6     0.00  -0.03  -0.03     0.01   0.05  -0.01    -0.00  -0.00   0.05
  15   1    -0.01   0.00  -0.01     0.01  -0.00   0.00    -0.00   0.00   0.03
  16   1    -0.01  -0.01  -0.02     0.01   0.02  -0.00    -0.01  -0.00   0.03
  17   1    -0.01   0.01  -0.01     0.02  -0.02   0.01    -0.00   0.00   0.01
  18   1     0.00   0.01   0.01    -0.00  -0.00   0.01     0.00   0.00   0.01
  19   1     0.00  -0.00   0.06    -0.02   0.01   0.01     0.01  -0.01  -0.06
  20   1     0.02  -0.02  -0.16    -0.03   0.02  -0.04    -0.01   0.01   0.21
  21   6    -0.00   0.02   0.00     0.02  -0.03   0.04    -0.00   0.01  -0.00
  22   6     0.03  -0.00   0.00    -0.01   0.01   0.04     0.01   0.00  -0.00
  23   6     0.01   0.00   0.01     0.00   0.01   0.04     0.00   0.00  -0.00
  24   6    -0.01  -0.02   0.02     0.04   0.03   0.08    -0.01  -0.01   0.00
  25   6    -0.02   0.03   0.00     0.04  -0.01   0.04    -0.01   0.01  -0.00
  26   6    -0.03   0.03  -0.04    -0.08  -0.08  -0.23    -0.00   0.01   0.01
  27   1     0.00  -0.00  -0.01    -0.01   0.00  -0.04     0.00  -0.00   0.00
  28   1    -0.01   0.01  -0.03    -0.04  -0.03  -0.13     0.00   0.01   0.00
  29   1    -0.01  -0.01  -0.02    -0.04  -0.02  -0.13     0.00  -0.00   0.00
  30   1     0.02   0.02   0.07     0.15   0.07   0.42    -0.01  -0.00  -0.02
  31   6    -0.00   0.00   0.01     0.01   0.01  -0.06    -0.00   0.00   0.00
  32   6     0.01   0.01  -0.01    -0.01   0.01  -0.06     0.00   0.00   0.00
  33   6     0.02   0.01   0.00    -0.03   0.05  -0.18     0.01   0.01  -0.01
  34   7    -0.02   0.01   0.00     0.01   0.01  -0.02    -0.00   0.00   0.00
  35   6    -0.00  -0.03   0.00    -0.01  -0.05   0.24    -0.00  -0.01  -0.00
  36   6    -0.00  -0.02  -0.00    -0.01  -0.03   0.14    -0.00  -0.01  -0.00
  37   1     0.00  -0.01   0.03     0.02  -0.06   0.16    -0.00   0.00   0.00
  38   1     0.01  -0.01   0.01    -0.02  -0.07   0.30     0.00  -0.00   0.01
  39   1     0.01  -0.00  -0.02     0.02   0.12  -0.40     0.00  -0.00  -0.00
  40   1    -0.00  -0.00  -0.01     0.02   0.10  -0.32    -0.00  -0.00  -0.00
  41   6     0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.00  -0.00   0.00
  42   6     0.00  -0.00  -0.00     0.00  -0.01  -0.00    -0.00  -0.00   0.00
  43   6    -0.00  -0.00  -0.00    -0.00  -0.02   0.01     0.01  -0.00  -0.00
  44   6     0.00   0.00  -0.00    -0.00  -0.00  -0.00     0.01   0.00  -0.00
  45   6     0.00   0.00   0.00    -0.01   0.00   0.00     0.01   0.00   0.00
  46   6     0.00  -0.00  -0.00    -0.01   0.03   0.01     0.00  -0.01  -0.00
  47   6    -0.00  -0.00  -0.00     0.01   0.01   0.00    -0.01  -0.00  -0.00
  48   6     0.00   0.00  -0.00    -0.01   0.01  -0.01     0.01   0.00   0.00
  49   6     0.00   0.00  -0.00     0.02   0.01  -0.02    -0.04  -0.00   0.01
  50   7     0.00  -0.00   0.00     0.00   0.01   0.01    -0.00  -0.01  -0.01
  51   6     0.00   0.00   0.00    -0.05  -0.03  -0.01     0.08   0.01   0.00
  52   6    -0.00   0.00   0.00     0.02  -0.02   0.00    -0.03   0.00   0.00
  53   1    -0.00  -0.00  -0.00     0.01   0.00   0.00    -0.02  -0.00  -0.00
  54   1    -0.00   0.00   0.00     0.02  -0.01   0.01    -0.02   0.00  -0.00
